"","No screening","0.648 0.496 POCT","0.576 0.496 POCT","0.504 0.496 POCT","0.648 0.64 POCT","0.576 0.64 POCT","0.504 0.64 POCT","0.648 0.784 POCT","0.576 0.784 POCT","0.504 0.784 POCT","0.9999 0 POCT","0.882 0.417 POCT","0.807 0.61 POCT","0.667 0.872 POCT","0.533 0.952 POCT","0.331 0.987 POCT"
"447",37855.8951531118,39229.3489558118,38871.8554548078,38608.813714368,39893.5333006089,39378.7009004216,38987.3209280365,41419.4972342678,40624.3270453179,39964.3152933568,47995.0348619761,41579.7402683447,41498.0023228787,43734.5872549376,45687.5878100798,46979.5779389536
"448",37283.7709577266,38377.8008388993,38104.540165885,37901.8276861038,38854.0580533463,38471.576139786,38179.435980855,39930.6848133448,39350.9692473936,38872.8551957357,45070.930123043,40182.0503968996,40058.2212243213,41608.4792046706,43111.7437446799,44208.0740596828
"449",37499.5287788015,38144.0856358988,37987.5701604993,37871.3155881187,38410.7147070883,38193.0428225781,38026.8732802376,39014.5155036736,38684.6140546522,38414.070075699,42081.9239408637,39187.075972838,39102.3524300372,39974.2950307126,40867.0194717025,41559.4207201305
"450",36124.0452877429,37024.7063844127,36806.7936381143,36644.1540373655,37385.935516515,37087.5201106373,36858.6457525427,38188.0714714685,37744.3541442302,37379.6653057641,42340.069905608,38466.4066540333,38331.7782430663,39454.4127855421,40633.9116690108,41573.9235636169
"451",30217.9082011668,31729.0374475361,31342.9559132622,31056.7357798049,32426.1613922043,31880.4205769355,31462.0244382795,33991.9348875732,33171.6007570527,32484.8171730947,40574.7882932526,34219.3294837624,34105.9246205865,36319.8159872288,38255.0010947648,39544.3914586917
"452",41874.3244276594,43415.0630168818,43062.0789559833,42789.261363458,43969.7723646166,43514.4609316895,43148.4666165936,45076.8407701572,44480.962828873,43957.4209357623,49153.8238353634,45445.4075756503,45271.4112343494,46552.8037687795,47686.5660328752,48488.5102753237
"453",35943.6341627138,36374.4249952338,36266.5789492452,36187.7950654771,36571.9166428641,36414.9109738938,36297.2672242527,37046.724191611,36792.3371467414,36587.4745989024,39564.1014319055,37122.4998929886,37083.3079624953,37838.6121713459,38600.910348656,39175.6347151823
"454",38420.3938939915,38657.8659947335,38600.1482972194,38558.3275491137,38764.3764547672,38678.7200112563,38615.3408359423,39032.2514532763,38887.0932108121,38772.6836020183,40679.7226123177,39074.8391643361,39052.1979933904,39510.5904947652,40013.0885362153,40420.4984942779
"455",38712.924516261,40254.3135815112,39903.3089064178,39633.1347677149,40787.2162664016,40336.2117109898,39977.1368627058,41859.8335090474,41259.2498580503,40743.4761656133,46540.3318227982,42355.2622472193,42123.7361604767,43373.202549949,44632.2091032558,45638.6354117742
"456",29275.4630051253,32464.1245888585,31714.1743124835,31139.8757842091,33644.6139905234,32666.5242405615,31890.9012272845,36055.2858860418,34733.3800890393,33597.0049294822,46071.9536962617,36967.0183241582,36537.3642937113,39440.6371697348,42197.9434873819,44231.601071109
"457",30279.6879637615,32178.4801358449,31706.9864036946,31354.1716208199,32986.2606161655,32337.7786387587,31836.5786212416,34755.463760291,33807.5919477868,33012.4161026718,42497.2517038494,35186.1983606895,34976.7364269858,37386.9572389177,39618.2594956755,41186.2388297859
"458",34715.0076698369,36494.6798598944,36043.0561908205,35709.8395274266,37280.8110826781,36644.9653847684,36163.5921899841,39087.5950419613,38101.0834469672,37300.8718532148,48758.0005596285,39570.3983844216,39333.574575434,42031.6122180425,44828.6501479135,46970.1667198139
"459",40560.3822983848,41501.7398327981,41262.0881566724,41085.9632801226,41932.1217950681,41589.3121169052,41330.4854047373,42936.6481642786,42397.1592479385,41958.5630946313,48040.200875082,43131.7150382932,43033.9483813439,44562.6846286097,46075.224621356,47185.486015489
"460",27965.8061990984,29837.5450961721,29330.7682603994,28965.620269369,30813.0461658128,30053.1671227075,29493.2703119817,33243.0695364607,31945.1345221138,30922.3240449719,47577.8176176103,33497.6440373801,33362.9826681321,37518.3124078445,41836.6048727786,45036.1012900257
"461",42641.2091571919,43339.2803020686,43161.7744263768,43031.7256977874,43661.7874480743,43405.6575330165,43212.9875279206,44424.2445971176,44015.6843176622,43684.9026389098,48358.1703093952,44557.2642581555,44489.7895522348,45673.2615900071,46848.7440954635,47715.838422413
"462",41357.6945980255,41961.1714556733,41820.7921105145,41714.7978663735,42191.1957402605,42002.0598208399,41854.5771486344,42686.4533087807,42416.9498814805,42189.5224776372,44875.0257244123,42842.4075097249,42766.8136119438,43418.8510874476,44051.8893659006,44535.0613114584
"463",34187.4928849324,38614.7771201034,37693.6417295582,36951.356930571,39876.4524524085,38783.5626956135,37865.3739340382,42124.29093671,40852.4891595293,39693.4025785907,50131.5672101286,43380.2480409494,42816.0890913396,44884.4008203756,46867.4642468303,48460.6790032881
"464",35431.2811277607,36892.9282191346,36512.9574511281,36235.21058641,37584.2148316631,37035.1159466419,36623.5536008475,39224.2802751469,38340.8670727308,37630.4626227215,48091.6366969176,39531.5180363986,39377.1565498814,41956.2338345608,44579.3534134206,46526.7301572071
"465",32837.0960612828,34220.1593030648,33855.3099346677,33589.298508643,34905.0820274825,34371.0344929064,33970.7804385556,36536.810216146,35674.24677488,34975.5385688378,44654.2707302769,36726.9830590787,36628.8760170027,39189.2647365284,41621.6971822005,43319.8628218597
"466",32441.481100638,33535.2177984116,33252.8454041054,33046.0923904104,34049.8456085214,33642.282671272,33335.8737909376,35264.0900489353,34613.7372099442,34087.4662796571,41536.5877942596,35474.4285215996,35368.3567414857,37251.3956304768,39113.745329406,40470.5492248019
"467",31918.3670531946,33192.5606746655,32850.0816887631,32601.5498634161,33858.2150772564,33348.4387131991,32967.4545945778,35459.2856164169,34626.4789060899,33949.8409093451,43015.4583462836,35540.8409052787,35495.552722778,38027.1085869521,40310.9871346806,41836.8726944151
"468",26563.6056840204,28487.4290481242,27982.5436619133,27614.3477034428,29412.7961876559,28679.5563171397,28131.5919646021,31623.0456654972,30432.5120907913,29478.9472913669,43832.6434404209,32020.7321690952,31820.6955643133,35341.6683379772,38946.1228941589,41626.119800265
"469",33820.1083952601,35706.9948638169,35231.3100683639,34878.9665225976,36528.6834033068,35863.9675405364,35358.0160647409,38391.7262380314,37377.1805397624,36547.5061943937,47903.6598010215,38894.6397147804,38648.8981161641,41360.4521427812,44105.5895377405,46170.7093104375
"470",36761.1688399739,37491.1815981747,37299.4664370725,37160.5228839614,37855.264330477,37570.7364918842,37359.3653622306,38746.9394312164,38273.0030280039,37894.5392693023,43580.9118759015,38843.5495214745,38792.4046142128,40260.2627300636,41725.2990443172,42792.2993126952
"471",28931.4787662546,30610.1121707857,30172.345718889,29852.9929035133,31404.1139152972,30770.4795665784,30297.3244415195,33302.3454507693,32272.3533260901,31450.5740966302,44211.7867653025,33693.6113677687,33497.6249406445,36537.3851685896,39747.739448635,42207.2198777592
"472",22853.4810748873,25780.8248480973,25020.4509298284,24462.6706176856,27144.2703400979,26056.4612926852,25237.8059769561,30333.527003157,28609.6127909213,27217.4625387281,47351.7871115281,31013.3650751622,30675.9050232796,35582.2211821128,40568.9037748242,44269.8819656483
"473",33554.6117488558,35091.6456048699,34698.9256895396,34409.2977342919,35791.0197816969,35233.9521479668,34811.3589507411,37398.4378385254,36535.9898597033,35830.1019978924,45288.0493630978,37727.1386249886,37564.230452975,39948.2014675404,42260.8014352723,43926.8591741094
"474",28493.6543533216,31607.1119632245,30838.8298099574,30261.1064640634,32900.6935857684,31856.4243331085,31044.782882742,35687.9036922819,34188.6676347585,32923.6981452263,47692.2992044371,36442.1142817333,36078.6338293992,39773.4375706354,43192.5988353139,45595.5764157316
"475",32936.5268074898,34571.6497296922,34155.4845207532,33848.4740181917,35304.1097569806,34716.0830166762,34270.4391213751,36987.7515212806,36076.3763274316,35333.8027356899,45614.2353006221,37384.8008694736,37189.0807060913,39695.3105733621,42209.3379891075,44075.3670685029
"476",32913.1602468264,35207.1223334327,34662.5807245471,34248.2020022483,36076.3643860035,35357.6415143858,34792.1836512582,37886.0036530808,36893.0327117218,36047.8467062651,45728.9695313662,38549.9114292171,38235.1002565431,40491.2424485836,42671.5276487792,44298.884111926
"477",43091.5597911025,44271.7118515703,44004.1736107011,43797.6998131413,44686.6956790814,44341.8816693594,44065.7076946092,45519.8473784212,45064.9607920686,44668.6988794124,48778.7587873214,45833.4195800175,45685.5669547517,46657.0170591208,47561.8216123059,48235.1832316335
"478",28332.8151257807,29800.9658214889,29410.2407927962,29126.7666020366,30539.7139380857,29962.5611774076,29533.2395976941,32333.7106291952,31378.9095208094,30615.3991405953,42021.6721418328,32548.9590107692,32437.4024232725,35359.6045633479,38264.6522835475,40357.7823027546
"479",34572.1775227914,36581.7901903945,36112.1396720095,35751.5544848338,37329.0571745919,36716.4938645184,36228.2503378986,38846.4926944731,38027.1790002482,37315.1613239805,44700.4483917917,39347.7802618307,39110.4145394148,40921.3327495394,42553.5855338205,43709.3943980813
"480",37866.3571370791,38358.4314341708,38221.1757494707,38123.9502143038,38650.3199284529,38431.9693088958,38273.5238460821,39418.7668489711,39021.3036315784,38710.2628534558,43742.1251048416,39365.4324037645,39387.330276946,40788.9430084409,42146.304387175,43093.1495838198
"481",36490.5648519063,37106.4098742005,36937.1293656571,36816.4994083121,37453.6116185062,37189.8935064078,36997.5652772146,38352.2816542203,37882.0324948545,37513.4686788486,43526.1407208853,38343.7939551986,38343.0836925645,39952.837487232,41555.8771436813,42700.299680051
"482",20194.3394816447,23488.0351201386,22608.3424551224,21965.5313264875,25153.3567182264,23868.4611757288,22900.343176421,29059.1660185037,27019.7460129346,25347.4075158471,46878.0980443483,29407.8527298873,29227.9876657765,35168.9628030732,40472.1295100688,43972.9356875477
"483",32006.7309225439,33097.6384867261,32794.2964462077,32578.6685456424,33713.386415143,33241.2758601005,32899.098499912,35328.0066266851,34470.1765196789,33808.2958895853,45967.5169916441,35372.3269651614,35341.5733956146,38349.4299307355,41605.913608395,44073.8971591025
"484",37931.6447735236,39339.203361381,38995.1623570752,38738.2192755115,39908.3148638739,39438.393379697,39077.7193447838,41165.482268419,40469.2622272176,39896.7390298962,47671.8067543171,41611.3974162963,41396.5912447016,43144.1234568434,44980.0623072246,46437.1643224758
"485",34071.012564468,35512.3888025052,35169.0983765945,34909.0758069918,36069.1499801275,35611.0872329898,35252.6021425504,37247.0249437601,36603.56729172,36058.7226194274,42416.335012717,37647.3274151912,37455.9899026511,38966.2835627823,40424.0498291654,41510.2259165164
"486",37518.5096794707,38683.8064025122,38385.4737981758,38165.6275485245,39223.9414418873,38798.0691507179,38474.7248246057,40467.5329749666,39808.1220016707,39265.4407964382,46253.9537119555,40669.4430179743,40568.0717083855,42408.5093885008,44123.3811678264,45321.1572319578
"487",37357.9553240543,39732.3152056259,39186.5630075519,38764.5769527238,40578.6266077039,39877.8218791749,39315.0008083622,42262.7208793335,41345.6419804266,40543.5376845545,48714.7576475109,42890.3159409654,42595.8998808294,44532.6524316541,46301.5916841174,47577.4308193846
"488",30888.3997169869,32348.3506231655,31969.6427470304,31691.833607798,33040.1134268093,32494.9201268372,32083.6197603699,34656.9504986596,33796.2597629484,33094.8894792931,42605.3519635567,34916.3860972886,34785.7028345131,37248.0550812253,39606.2834032512,41275.1149907174
"489",28378.1009682569,30504.2060873174,29962.1290047557,29562.2375861284,31452.9563072574,30688.5812436027,30109.6792993002,33631.9931008261,32446.8047253796,31483.6157531649,45079.4674517354,34184.3387493357,33913.3244536597,37159.7319673102,40470.1404671082,42962.6299442475
"490",37478.2332238657,38662.322388143,38383.6392141636,38172.4614112699,39106.2798071481,38736.3044171322,38447.0903911439,40044.5353099266,39524.7174212328,39087.0564896771,44398.8268569458,40411.3334914143,40236.7663658147,41435.9684655729,42649.6376087667,43601.3987869443
"491",35152.6570327337,37101.2535686128,36632.5604072014,36278.5670308454,37861.2583964136,37233.9789663868,36745.2071876043,39480.1824499334,38589.8662092695,37841.6891000265,46931.3459885535,40059.291693423,39782.9535250903,41887.115753462,43973.8654078381,45557.9791513194
"492",35326.3037979645,36660.9955524588,36303.8399346106,36045.4427057643,37343.3800661806,36811.9307763396,36417.9429790105,39017.6036634523,38127.669919357,37418.9772953401,48224.5698840117,39192.8758179629,39100.5733778023,41874.8361610297,44651.0291374861,46656.3102801227
"493",34762.7949227418,36762.0012133385,36279.7426345326,35915.349376899,37550.6931017499,36904.101419371,36399.4946787833,39228.7407147819,38313.4062567914,37540.713825604,46665.8300001717,39782.0815724094,39517.4360274119,41693.1792781926,43788.2654539084,45333.4147073976
"494",39959.1625725042,41387.9092324406,41054.3591286407,40800.1670225002,41912.1401117764,41474.2160752683,41129.4571125979,43000.2966917314,42397.3092331225,41885.13930893,47861.8916217887,43440.2656814432,43232.1111526548,44578.2448115764,45922.0128590672,46967.6924069776
"495",41485.7068308252,41949.0980201678,41837.9177779161,41755.4783758049,42139.903477399,41984.3205867123,41865.7734622577,42576.4689012546,42338.6705621408,42143.9478044713,44795.6353706653,42693.0607626361,42635.2730541478,43274.6219009444,43928.1056077363,44437.6518087485
"496",27488.6955010749,30185.4041450028,29515.3640599537,29013.5086679337,31324.5966356323,30406.5074596359,29696.547491956,33810.8101273279,32472.7327321766,31351.1796390368,44838.3556564443,34461.5085531231,34146.4752491218,37517.6784158555,40677.0611888812,42914.8370524062
"497",38279.8163882538,39116.4029214475,38892.5974542601,38730.5568634565,39554.2564252326,39218.9722254604,38969.1934506911,40619.3868923073,40064.9885591635,39616.6474671705,45767.5569083117,40664.2787157998,40638.0800902275,42352.4362552016,43921.5617990993,44987.1571280905
"498",41511.053250506,42192.0466247969,42026.2096598882,41903.0317600105,42474.9626417634,42244.2825224843,42068.1589681392,43115.2943397277,42765.7909040577,42479.0282015193,46351.5901580854,43296.1014966691,43207.3214535241,44131.4744560007,45074.1321260227,45801.6994212132
"499",33199.9913148861,35160.9293120955,34671.4948721015,34306.4736005792,36001.0724701755,35324.5604244849,34804.3538012137,37862.2952034939,36859.202830067,36024.8994765598,46427.4527023384,38334.7006487448,38104.5473885277,40695.8980299101,43170.489154934,44948.5460322915
"500",39542.0855190014,40423.3760001718,40187.5537329046,40017.3485931871,40880.7451775685,40526.688011456,40264.7535773693,42013.2122851603,41414.7755184194,40938.4300254061,48162.3366468721,42098.1395656072,42051.5132611253,43947.6983586638,45819.6210836529,47159.118356587
"501",30882.9242570319,33633.2027752237,33008.959272232,32525.0004846575,34571.4435380192,33778.9463411839,33142.1075227324,36419.8802782812,35389.5164253989,34493.6631588969,44018.9654490261,37267.6357548721,36873.9768850067,38948.2935940909,40973.8408206875,42544.6769793428
"502",27015.1315188538,28988.2951021728,28471.980321426,28094.181305524,29935.1643584536,29188.7124061928,28627.6684674948,32166.7531458317,30975.1412424086,30010.0473811098,43548.8492250546,32529.1960783399,32346.4697954077,35803.6380505631,39181.3692202066,41596.7499085376
"503",22069.0657828665,26378.1013681151,25343.9523382576,24556.6235984045,28049.5844987078,26681.6856300638,25603.246312643,31519.5336344126,29637.2984262315,28025.3127250926,45825.1898226117,32660.5535782524,32118.7243323255,36428.613576298,40420.2767564651,43262.517803986
"504",38338.3587155535,40583.2871243824,40054.4362045542,39650.4581900551,41422.6251363194,40728.9863986835,40180.4705782018,43150.9177283765,42205.431427411,41394.838834979,50376.4046808973,43780.7883620945,43482.788526858,45594.970376096,47598.8129715392,49075.6471967839
"505",37576.2383151824,38769.8995675511,38446.3324201564,38212.3849969029,39407.6196575036,38921.3578421705,38559.5046826935,40960.1940934589,40153.940736375,39502.1241326722,48431.5820382142,41010.1337203372,40980.0783641577,43482.5895645254,45751.9237427509,47269.5082031849
"506",34596.2198118575,35711.3849408831,35418.3852451667,35205.3437216704,36258.1306575213,35828.0994624303,35507.5967975889,37579.5508754096,36872.9564269065,36307.5184588893,44774.362889607,37767.8696686088,37671.1524780465,39808.7020669345,41962.7945955926,43541.7436595095
"507",38089.468095863,38812.3714802147,38655.0590426746,38532.9579763475,39049.8809495746,38849.5793749485,38688.245341699,39521.3196853802,39261.0474177433,39033.507463402,41382.8298401616,39720.5198280746,39626.8680343786,40162.4703640774,40678.538586882,41085.5091228422
"508",34054.076847067,36380.5720995748,35856.5787729868,35449.7973382354,37161.1124292208,36498.3517103113,35965.1968080516,38692.8724334496,37834.4540596235,37088.2078055573,45063.3813881938,39427.8215423744,39087.2307225657,40789.8343812063,42478.4099411741,43816.7406929931
"509",34043.9461236434,36348.5917538331,35798.6164635586,35381.0536233613,37231.7738872621,36502.6332977315,35930.5747734751,39082.8691129398,38067.5365410402,37206.2069707814,47212.7138738384,39750.2637678412,39433.1442570609,41769.7088371078,44036.4937762731,45729.335498321
"510",40018.2136570726,40691.0342017652,40517.4774531317,40390.5661513651,41016.6719560663,40763.2143691886,40572.3461139846,41787.1632377299,41382.8139306957,41052.3157335715,45401.2542237394,41865.1185069615,41824.1473944196,43010.886437321,44104.5754733552,44865.1268895736
"511",45176.9499852092,45782.6157887426,45632.8579089279,45522.0566097256,46048.4392147809,45836.5330898578,45675.0195939614,46657.1515680323,46332.5014008968,46064.6093713213,49495.3258272709,46772.9885710825,46714.803111436,47605.601329016,48452.2524845445,49066.9845868386
"512",33798.4132791516,35864.9793602412,35350.2679577976,34966.9948075291,36737.2350981789,36026.9850483637,35482.9981438375,38680.5440408859,37618.2367013164,36743.4681815911,48361.257430865,39262.094133151,38980.0850105389,41722.635185267,44493.5325433881,46588.4319330461
"513",29098.2542113817,31277.0952480774,30737.4682054731,30333.4274572881,32192.1973303356,31452.8357020818,30881.5619478705,34192.8980041065,33113.0647678358,32209.8012211602,43206.8261300388,34733.5509990418,34471.9138748265,37193.0416516109,39771.5292122705,41620.4594230054
"514",33686.5463022169,35068.4119220114,34706.4047888748,34442.6255333626,35735.8336619456,35208.2535096615,34814.2450219158,37336.4486562406,36476.7632788326,35788.0785070933,46101.8263630282,37602.1699482518,37467.4468225874,40029.446736547,42635.0512074609,44562.1123403052
"515",39516.6777060957,40721.0388860821,40452.1963631179,40243.3425319884,41131.5410006323,40789.224167219,40512.8641363621,41940.8649021851,41498.6564633302,41109.8949154174,45004.8199158601,42257.2298811627,42108.9016896831,43022.166422327,43865.1162721512,44492.9303978282
"516",27044.9833004199,29381.0276965921,28782.1535798199,28340.5358689122,30440.2575536852,29592.8089205812,28950.6035975432,32874.4318824949,31560.4693211458,30488.8896155622,45202.4578906908,33423.365530124,33152.6785679319,36774.8974645882,40369.8532972474,43002.2739112465
"517",23852.2419839762,26623.1665495568,25926.6246005192,25407.262608536,27826.3859293865,26862.0186252476,26120.1519092175,30489.2157491482,29060.5795270659,27869.7705141615,42502.3387239163,31124.5579855241,30814.9105771732,34514.1339430927,37983.8552429659,40428.0572852092
"518",40943.8425329954,42100.1662279487,41816.0324072198,41603.8060821103,42583.7241663014,42192.3233274593,41890.9416138977,43652.979949544,43074.8423375886,42593.6874513478,48598.9868967223,43939.2915254305,43799.7662222622,45281.6178547754,46712.194980642,47760.8278788284
"519",33401.622620378,35084.1979615502,34658.9345360091,34344.3688143172,35824.2412654643,35227.5023890467,34773.9031237364,37510.6222867895,36595.0410790982,35846.8658995911,46087.2839300498,37940.045627159,37729.3297009601,40203.5119381684,42693.9386956384,44554.3041068777
"520",36249.9481633188,37545.1917579798,37198.072816618,36946.8867260003,38211.7175845826,37694.5840353621,37310.7887274905,39843.2261117263,38979.8671068487,38290.0139398716,48559.0783634288,39992.3232020829,39913.0892885568,42597.7063685735,45229.4564292392,47099.2890519347
"521",28299.9053529991,29870.9825901989,29419.1843011154,29100.0318050421,30833.9286172241,30114.0454582742,29594.0027263463,33383.3538253224,32056.5292635954,31027.4186199841,48697.5878244791,33232.9197363787,33293.718982565,38043.5117498691,42805.4991780585,46153.8150592252
"522",26036.3366186652,27416.7779588279,27024.0043555879,26745.1659205703,28243.8577306015,27625.1335486978,27174.8570059332,30387.0525908367,29277.1217876896,28405.2493232814,42225.0163805689,30280.0477808631,30322.8201144009,34154.5842750742,37820.4223539377,40320.0710204363
"523",44505.7541718614,44724.547442071,44671.5463653514,44633.1193947316,44824.1248980685,44745.0141247654,44686.310911565,45074.0295151687,44940.5685682034,44834.4096305473,46480.0864366395,45101.4378055011,45086.1827597498,45508.2553180647,45945.966779953,46288.5275506796
"524",30985.4214385616,32477.2527570277,32070.9165242472,31778.0197323786,33275.8764439385,32663.0644020972,32209.7559851524,35249.784663301,34213.975534155,33387.0400552409,45611.4738892738,35350.2580876203,35293.1118371768,38580.8932727817,41731.8952435351,43915.5951562845
"525",34419.538740709,35464.7012455362,35212.7682455118,35023.1603260448,35886.4432799824,35544.3131324197,35278.2298902258,36797.5514759219,36306.4813884819,35892.1401512604,40741.3326300236,37049.9561070616,36927.6684326856,38137.8916647245,39272.9068372953,40095.2442390923
"526",24164.4954266773,28384.7486933561,27383.317208453,26619.8581270797,29961.2981918993,28648.2978213601,27613.9691129006,33217.6043657829,31415.0103490463,29882.3156806021,47669.3994196178,34530.9176632421,33912.1909196555,37913.6422666007,41866.1902781803,44881.8567209167
"527",32898.4147574595,35083.2146725608,34526.9991301885,34114.4413241671,36067.2357149706,35286.311012875,34688.8041922772,38279.9271047259,37101.9823581955,36124.1782845846,48275.4295648953,38716.8605138431,38501.718403288,41653.9992596489,44566.8224258394,46585.3601030598
"528",43359.3391935161,44191.1708009198,43975.8733408343,43818.014687444,44594.198677217,44281.4733800212,44044.9425267916,45535.5584181633,45043.8660891934,44638.880464937,49752.6810968405,45627.5117402259,45579.5530187296,46997.0866326471,48266.6205672933,49128.9933328308
"529",29175.0024352717,30972.2448184205,30508.7451335413,30168.4803414653,31801.497950109,31139.1544284939,30640.1977544044,33738.8599671898,32691.9305105539,31845.2582549439,43996.3815157848,34153.331928164,33947.378488108,36916.9366262097,39926.9493810192,42164.4339316543
"530",24953.0257861783,30077.8141550582,28917.2881530934,28015.3379367396,31793.7607952957,30331.7203148773,29154.6037267783,35140.3310385642,33254.6200505782,31616.1431455255,49244.0772845361,36821.9138110753,36046.1707154738,39718.444687601,43401.6215051098,46354.6691129187
"531",42960.0515935057,43314.411229952,43231.386133883,43169.5813629215,43457.8496787864,43341.797764471,43252.7711953116,43783.5242896976,43608.7464810425,43463.6718576076,45285.0262269089,43856.4600391679,43819.733632145,44287.1254518795,44740.6648481306,45087.5953610146
"532",28980.2855994755,30572.8841596331,30164.7982683822,29865.0271717744,31295.3892187207,30714.4369641496,30276.8883571677,32981.4907484565,32064.0970431225,31324.2198103112,42198.5690523602,33386.2385554344,33186.1315581568,35771.1100821116,38456.1075570622,40503.9531176599
"533",20774.0862580478,23827.2372979427,22989.6859534649,22383.1417513623,25481.195348522,24226.8013459963,23290.0434687258,29456.9910981958,27404.6960241363,25732.9467164384,47662.5540729417,29553.3177841113,29495.09204698,35759.0837147242,41236.0396784911,44767.5500141782
"534",34760.9223805961,36020.2202298165,35668.7365136588,35416.702829075,36743.5976586307,36202.2480435518,35802.3954448859,38540.4134502987,37619.2007069795,36877.3945034741,47086.543276106,38478.6744832626,38502.7767246336,41474.3498066472,44089.4138883937,45785.7392472693
"535",33803.6821779853,35090.9965060282,34764.7072422852,34524.5582161574,35661.3372244092,35199.5978993735,34851.2524430563,36985.6563150161,36261.1626456311,35676.6540538818,44310.1240528788,37337.1314301281,37163.9697538929,39178.220189679,41304.9461902272,42960.0085026878
"536",34231.5550169829,35728.4676137693,35350.9970833383,35071.4300923324,36387.4182086864,35858.0608733459,35454.7000932247,37882.33330331,37075.1839606744,36412.1874803875,45204.1354047509,38239.7967129163,38064.1851041822,40234.7306674508,42364.4615190175,43923.7992690157
"537",42413.4452637727,42981.1954293448,42847.1067251272,42746.2906521492,43207.949159455,43024.6698037638,42882.1945018495,43702.4060726036,43437.8890351663,43214.3233553344,45794.5117748639,43824.0714633537,43764.2282014119,44429.0453276659,45046.024514413,45499.0486682665
"538",34508.4006206713,36407.3724119662,35950.1001493901,35603.3299664003,37162.8098162741,36550.8800682958,36070.0814277279,38751.7902170032,37899.3568767938,37169.7620897105,45171.5533484556,39199.8436786288,38984.9746137937,41001.8389178886,42822.4779992931,44095.3209135025
"539",29741.6796362473,32331.7153883611,31696.3013039934,31219.9583634015,33379.7996656487,32517.4958959707,31852.0533590891,35662.7584451045,34404.9008148027,33361.5308823227,46855.7086775414,36454.0471908493,36074.3775026195,39170.4593462862,42323.6110962387,44748.8641575839
"540",29429.032754951,31819.3271263808,31256.6978508199,30825.5500049822,32718.2886840818,31982.0705796529,31396.6574789791,34552.0342277322,33561.4139035526,32703.077047495,41716.0980003894,35154.5746200013,34869.2404419016,37075.1866369971,39068.7457421164,40476.5116689604
"541",41301.1686774401,42649.8837662252,42341.2832058179,42103.4178238085,43132.7903942767,42733.6683796446,42414.2866870198,44104.8811033356,43576.7927632392,43116.574059635,47862.575776393,44452.4177901022,44288.2817048419,45428.6663457585,46474.5356984123,47237.7844999507
"542",36138.4012396488,37961.3678561487,37520.0968862501,37186.8244035383,38691.7810142439,38097.7661127911,37633.878339667,40248.2699771835,39407.2170575833,38694.4679856183,46895.9146273111,40708.9057826245,40487.6202080577,42509.9732915257,44398.8325641223,45753.3399565233
"543",27974.0675441422,31175.0882930354,30381.9724035459,29785.2460085561,32525.2805168255,31444.9205583103,30603.3019515964,35424.8412848067,33881.7080291122,32571.1239680218,47305.8614729284,36113.0935787785,35780.5109387402,39595.9899802964,42989.7710921292,45294.2897682008
"544",30978.6405539774,32697.5088598587,32237.4449116113,31902.3792140662,33580.2595800649,32901.9480727254,32392.7877670713,35675.7630695851,34584.4806739986,33693.1169962149,45350.7789793239,35819.2957506928,35742.9642529538,38988.3393436698,41892.0939844809,43818.7259518658
"545",36175.1257208509,37399.1906042768,37080.9571906171,36847.601647899,37987.7005612797,37527.5557322915,37180.0521554321,39362.6871316712,38637.4000993648,38043.4469971481,45826.6735185318,39540.8736160275,39450.0337418163,41533.2318668298,43462.3600234839,44793.560807109
"546",41986.3729593921,42801.1184803292,42613.5311615897,42470.8925336567,43096.8742325831,42849.3170299545,42654.9835230537,43717.3726196872,43373.3364743897,43082.1808593962,46539.0788558131,43965.4521990317,43847.4108458571,44627.6379926714,45415.1815449477,46039.494108762
"547",44545.7037294035,45030.1634188418,44906.9693722239,44817.2141437818,45258.9391422208,45078.3132138634,44943.3346030565,45812.3691101806,45517.0718576709,45279.7495864045,48746.8929932532,45888.5180527269,45848.7824780435,46738.4953557655,47628.0385567061,48288.5227646585
"548",29523.5204139581,34324.2466631566,33303.0641731934,32486.4271374044,35757.9765680697,34528.9253875657,33504.5094035856,38363.5187873296,36904.3808461512,35582.8714266783,47663.4934639557,39708.6139816786,39099.3808403579,41608.6432089557,43969.2025527837,45794.9827903238
"549",30040.3939338262,31990.232235427,31520.5394395566,31163.7154941583,32770.2580591388,32142.3733413691,31647.3420572071,34400.2956625072,33533.1673082683,32785.7790827632,40699.4435792084,34823.021158332,34620.1841853651,36665.0554454638,38451.6952806914,39669.2260329353
"550",31981.7420708244,34216.432606525,33660.1130517678,33243.9923608667,35168.8542303511,34403.5972029619,33812.58179301,37256.9479541403,36136.4239189227,35197.8149744234,46483.133783565,37774.5721237754,37523.0344464859,40374.9454654323,43032.0636219219,44904.3922274332
"551",32167.3478018045,34293.024054614,33757.394592869,33358.092206729,35230.6032815852,34485.9271201574,33912.2526435851,37304.3249609761,36203.6588375126,35281.0075518353,46220.7608824091,37724.6214434832,37518.5884325795,40387.2799418891,42977.1815068447,44747.6965653429
"552",28779.7580195048,31883.4096353064,31101.2560660705,30517.1614467429,33244.6749499091,32161.9651195505,31326.1532830132,36236.3029788733,34646.9188611185,33311.5144025848,48999.0275104831,36868.3919346996,36559.9117493206,40656.2496326109,44344.5522277209,46854.0857572415
